Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02111","Cattle","2024","2024","An","16824208","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5112","Stocks","02151","Chickens","2024","2024","1000 An","379627","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5112","Stocks","02154","Ducks","2024","2024","1000 An","390","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5112","Stocks","02153","Geese","2024","2024","1000 An","1303","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02123","Goats","2024","2024","An","10822084","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02131","Horses","2024","2024","An","70360","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02133","Mules and hinnies","2024","2024","An","13856","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","50","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02122","Sheep","2024","2024","An","44080584","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02140","Swine / pigs","2024","2024","An","1724","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5112","Stocks","02152","Turkeys","2024","2024","1000 An","2827","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02132","Asses","2024","2024","An","24838","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02111","Cattle","2024","2024","An","2545439","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5112","Stocks","02151","Chickens","2024","2024","1000 An","21489","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02123","Goats","2024","2024","An","4779099","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02131","Horses","2024","2024","An","27624","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02122","Sheep","2024","2024","An","14270745","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02140","Swine / pigs","2024","2024","An","7890","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5112","Stocks","02152","Turkeys","2024","2024","1000 An","489","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","798","Tuvalu","5114","Stocks","02196","Bees","2024","2024","No","39","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","798","Tuvalu","5112","Stocks","02151","Chickens","2024","2024","1000 An","58","E","Estimated value",""
"QCL","Crops and livestock products","798","Tuvalu","5111","Stocks","02123","Goats","2024","2024","An","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","798","Tuvalu","5111","Stocks","02140","Swine / pigs","2024","2024","An","14795","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","800","Uganda","5111","Stocks","02132","Asses","2024","2024","An","19364","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","800","Uganda","5114","Stocks","02196","Bees","2024","2024","No","83645","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","800","Uganda","5111","Stocks","02111","Cattle","2024","2024","An","14723179","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","800","Uganda","5112","Stocks","02151","Chickens","2024","2024","1000 An","69540","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","800","Uganda","5111","Stocks","02123","Goats","2024","2024","An","17401773","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5111","Stocks","02122","Sheep","2024","2024","An","4373676","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","800","Uganda","5111","Stocks","02140","Swine / pigs","2024","2024","An","7053559","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","804","Ukraine","5111","Stocks","02132","Asses","2024","2024","An","12083","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","804","Ukraine","5114","Stocks","02196","Bees","2024","2024","No","2166","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5111","Stocks","02111","Cattle","2024","2024","An","2156200","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5112","Stocks","02151","Chickens","2024","2024","1000 An","173725","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5112","Stocks","02154","Ducks","2024","2024","1000 An","8677","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5112","Stocks","02153","Geese","2024","2024","1000 An","2964","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5111","Stocks","02123","Goats","2024","2024","An","418300","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5111","Stocks","02131","Horses","2024","2024","An","144800","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","3872","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5111","Stocks","02122","Sheep","2024","2024","An","488000","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5111","Stocks","02140","Swine / pigs","2024","2024","An","4521100","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5112","Stocks","02152","Turkeys","2024","2024","1000 An","1352","A","Official figure",""
"QCL","Crops and livestock products","784","United Arab Emirates","5111","Stocks","02111","Cattle","2024","2024","An","119098","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","784","United Arab Emirates","5112","Stocks","02151","Chickens","2024","2024","1000 An","26388","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","784","United Arab Emirates","5111","Stocks","02123","Goats","2024","2024","An","2242959","E","Estimated value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5111","Stocks","02131","Horses","2024","2024","An","448","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","784","United Arab Emirates","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","784","United Arab Emirates","5111","Stocks","02122","Sheep","2024","2024","An","2045170","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5114","Stocks","02196","Bees","2024","2024","No","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","02111","Cattle","2024","2024","An","9411871","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5112","Stocks","02151","Chickens","2024","2024","1000 An","166986","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5112","Stocks","02154","Ducks","2024","2024","1000 An","1874","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5112","Stocks","02153","Geese","2024","2024","1000 An","97","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","02123","Goats","2024","2024","An","111000","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","02131","Horses","2024","2024","An","760529","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","02122","Sheep","2024","2024","An","31016701","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","02140","Swine / pigs","2024","2024","An","4715669","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5112","Stocks","02152","Turkeys","2024","2024","1000 An","3190","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5111","Stocks","02132","Asses","2024","2024","An","191331","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5114","Stocks","02196","Bees","2024","2024","No","3115721","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5111","Stocks","02111","Cattle","2024","2024","An","39053013","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5112","Stocks","02151","Chickens","2024","2024","1000 An","33458","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5112","Stocks","02154","Ducks","2024","2024","1000 An","1356","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5111","Stocks","02123","Goats","2024","2024","An","28630227","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5111","Stocks","02122","Sheep","2024","2024","An","9505944","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5111","Stocks","02140","Swine / pigs","2024","2024","An","539088","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","840","United States of America","5111","Stocks","02132","Asses","2024","2024","An","51973","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","840","United States of America","5114","Stocks","02196","Bees","2024","2024","No","2597000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5111","Stocks","02111","Cattle","2024","2024","An","87157400","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5112","Stocks","02151","Chickens","2024","2024","1000 An","1555000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5112","Stocks","02154","Ducks","2024","2024","1000 An","8005","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","840","United States of America","5111","Stocks","02123","Goats","2024","2024","An","2470000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5111","Stocks","02131","Horses","2024","2024","An","6215569","I","Value imputed by a receiving agency",""
